date,DEXUSUK,DEXUSUK_scaled,lag_1_scaled
2017-01-06,1.2314,0.1448968799576944,0.16270051119337214
2017-01-09,1.2167,0.11898466419883613,0.1448968799576944
2017-01-10,1.2165,0.1186321170456548,0.11898466419883613
2017-01-11,1.2118,0.11034725894588382,0.1186321170456548
2017-01-12,1.2211,0.12674070156883488,0.11034725894588382
2017-01-13,1.2198,0.1244491450731533,0.12674070156883488
2017-01-16,1.2198,0.1244491450731533,0.1244491450731533
2017-01-17,1.2388,0.15794112462541854,0.1244491450731533
2017-01-18,1.2309,0.14401551207473995,0.15794112462541854
2017-01-19,1.2319,0.1457782478406484,0.14401551207473995
2017-01-20,1.2319,0.1457782478406484,0.1457782478406484
2017-01-23,1.2485,0.17503966155473272,0.1457782478406484
2017-01-24,1.2531,0.18314824607791325,0.17503966155473272
2017-01-25,1.262,0.1988365943945003,0.18314824607791325
2017-01-26,1.2579,0.19160937775427467,0.1988365943945003
2017-01-27,1.2531,0.18314824607791325,0.19160937775427467
2017-01-30,1.2478,0.17380574651859693,0.18314824607791325
2017-01-31,1.2585,0.19266701921381957,0.17380574651859693
2017-02-01,1.2643,0.20289088665609034,0.19266701921381957
2017-02-02,1.2541,0.1849109818438217,0.20289088665609034
2017-02-03,1.2504,0.1783888595099592,0.1849109818438217
2017-02-06,1.245,0.16887008637405243,0.1783888595099592
2017-02-07,1.2486,0.1752159351313236,0.16887008637405243
2017-02-08,1.2543,0.18526352899700305,0.1752159351313236
2017-02-09,1.2516,0.18050414242904989,0.18526352899700305
2017-02-10,1.2502,0.17803631235677742,0.18050414242904989
2017-02-13,1.251,0.17944650096950454,0.17803631235677742
2017-02-14,1.2465,0.17151419002291535,0.17944650096950454
2017-02-15,1.2465,0.17151419002291535,0.17151419002291535
2017-02-16,1.2477,0.17362947294200604,0.17151419002291535
2017-02-17,1.2428,0.16499206768905328,0.17362947294200604
2017-02-20,1.2428,0.16499206768905328,0.16499206768905328
2017-02-21,1.2465,0.17151419002291535,0.16499206768905328
2017-02-22,1.2456,0.16992772783359777,0.17151419002291535
2017-02-23,1.2548,0.1861448968799575,0.16992772783359777
2017-02-24,1.2499,0.1775074916270052,0.1861448968799575
2017-02-27,1.2473,0.17292437863564247,0.1775074916270052
2017-02-28,1.2427,0.1648157941124624,0.17292437863564247
2017-03-01,1.2318,0.14560197426405797,0.1648157941124624
2017-03-02,1.2267,0.13661202185792343,0.14560197426405797
2017-03-03,1.2249,0.13343909747928784,0.13661202185792343
2017-03-06,1.2243,0.1323814560197425,0.13343909747928784
2017-03-07,1.2209,0.1263881544156531,0.1323814560197425
2017-03-08,1.2152,0.11634056054997366,0.1263881544156531
2017-03-09,1.2166,0.11880839062224569,0.11634056054997366
2017-03-10,1.2158,0.11739820200951856,0.11880839062224569
2017-03-13,1.2234,0.13079499383042492,0.11739820200951856
2017-03-14,1.2168,0.11916093777542747,0.13079499383042492
2017-03-15,1.2222,0.12867971091133423,0.11916093777542747
2017-03-16,1.237,0.15476820024678295,0.12867971091133423
2017-03-17,1.2372,0.15512074739996473,0.15476820024678295
2017-03-20,1.2365,0.1538868323638285,0.15512074739996473
2017-03-21,1.2479,0.17398202009518782,0.1538868323638285
2017-03-22,1.2476,0.17345319936541514,0.17398202009518782
2017-03-23,1.2526,0.18226687819495835,0.17345319936541514
2017-03-24,1.2491,0.17609730301427806,0.18226687819495835
2017-03-27,1.2583,0.1923144720606378,0.17609730301427806
2017-03-28,1.2503,0.1782125859333683,0.1923144720606378
2017-03-29,1.2411,0.16199541688700858,0.1782125859333683
2017-03-30,1.2489,0.17574475586109628,0.16199541688700858
2017-03-31,1.2537,0.18420588753745815,0.17574475586109628
2017-04-03,1.2479,0.17398202009518782,0.18420588753745815
2017-04-04,1.2437,0.1665785298783713,0.17398202009518782
2017-04-05,1.2488,0.1755684822845054,0.1665785298783713
2017-04-06,1.2486,0.1752159351313236,0.1755684822845054
2017-04-07,1.2398,0.15970386039132745,0.1752159351313236
2017-04-10,1.2418,0.16322933192314482,0.15970386039132745
2017-04-11,1.2484,0.17486338797814183,0.16322933192314482
2017-04-12,1.25,0.17768376520359608,0.17486338797814183
2017-04-13,1.2522,0.18156178388859479,0.17768376520359608
2017-04-14,1.2531,0.18314824607791325,0.18156178388859479
2017-04-17,1.2587,0.19301956636700135,0.18314824607791325
2017-04-18,1.2769,0.22510135730653946,0.19301956636700135
2017-04-19,1.2789,0.22862682883835683,0.22510135730653946
2017-04-20,1.283,0.23585404547858246,0.22862682883835683
2017-04-21,1.2783,0.22756918737881193,0.23585404547858246
2017-04-24,1.2783,0.22756918737881193,0.22756918737881193
